ID,t,x,v
351,2.299999952316284,251.9066579488982,38.4048
351,2.3999998569488383,252.97371847736167,38.3828544
272,2.3999998569488383,506.4608848669419,65.2442688
272,2.5,508.2918206841836,65.727072
351,2.5,254.0392681241459,38.3718816
351,2.599999904632554,255.10177090727848,38.481609600000006
272,2.599999904632554,510.1258072500657,65.86971840000001
272,2.700000047683716,511.95582893881874,65.8477728
351,2.700000047683716,256.1679189053947,38.8107936
272,2.799999952316284,513.7821932930169,65.90263680000001
351,2.799999952316284,257.2467815646493,39.414297600000005
351,2.8999998569488383,258.34920099205567,40.23725760000001
272,2.8999998569488383,515.6134371051783,66.03431040000001
272,3.0,517.4507740426271,66.1220928
351,3.0,259.47904762593845,41.148
272,3.099999904632554,519.2874414753319,66.26473920000001
351,3.099999904632554,260.6351266717995,42.0587424
272,3.200000047683716,521.123755587176,66.63781440000001
351,3.200000047683716,261.8186329452096,42.8817024
351,3.299999952316284,263.02574889818254,43.474233600000005
272,3.299999952316284,522.9721538709364,67.3839648
272,3.3999998569488383,524.8602220940022,68.21789760000001
351,3.3999998569488383,264.2455322403583,43.7924448
351,3.5,265.46776636446754,43.891200000000005
272,3.5,526.786315506925,68.4263808
272,3.599999904632554,528.6971802427786,67.5595296
351,3.599999904632554,266.68659444380864,43.858281600000005
351,3.700000047683716,267.903009550749,43.8143904
272,3.700000047683716,530.5429483791708,65.6831808
272,3.799999952316284,532.338119663781,63.4995936
351,3.799999952316284,269.11851140117096,43.7924448
351,3.8999998569488383,270.3289597820064,43.924118400000005
272,3.8999998569488383,534.0801366332553,62.07312960000001
272,4.0,535.7630580317148,61.90853760000001
351,4.0,271.54306387936106,44.428867200000006
351,4.099999904632554,272.7768240125897,45.372528
272,4.099999904632554,537.4857132957369,63.00581760000001
272,4.200000047683716,539.2653373985848,64.958976
351,4.200000047683716,274.0551476169978,46.65634560000001
351,4.299999952316284,275.36871203540784,47.918217600000006
272,4.299999952316284,541.0930569771139,66.7914336
351,4.399999856948838,276.7250261430403,48.82896
272,4.399999856948838,542.9810429316861,67.66925760000001
351,4.5,278.0992277895481,49.3007904
272,4.5,544.8886350001345,67.4936928
351,4.599999904632554,279.47642901221855,49.4214912
272,4.599999904632554,546.7588253388791,66.440304
272,4.700000047683716,548.5878040940265,65.0906496
351,4.700000047683716,280.84907155897247,49.39954560000001
272,4.799999952316284,550.3655410727298,64.2896352
351,4.799999952316284,282.21987631213443,49.37760000000001
351,4.899999856948838,283.591297609149,49.37760000000001
272,4.899999856948838,552.1305412105927,64.21282560000002
351,5.0,284.9627204769474,49.37760000000001
272,5.0,553.9106385114352,64.59687360000001
272,5.099999904632554,555.7227954518078,64.958976
351,5.099999904632554,286.3341448950999,49.37760000000001
351,5.200000047683716,287.7055708435294,49.37760000000001
272,5.200000047683716,557.5417410919815,64.904112
272,5.299999952316284,559.3377202893531,64.66271040000001
351,5.299999952316284,289.07699830250414,49.37760000000001
351,5.399999856948838,290.4481224987221,49.37760000000001
272,5.399999856948838,561.117190435184,64.794384
272,5.5,562.9132670533468,65.49664320000001
351,5.5,291.8198576748433,49.37760000000001
351,5.599999904632554,293.19128429097884,49.37760000000001
272,5.599999904632554,564.7481954550109,66.4293312
272,5.700000047683716,566.617331869279,67.06575360000001
351,5.700000047683716,294.562717621684,49.37760000000001
351,5.799999952316284,295.93415236903013,49.37760000000001
272,5.799999952316284,568.5046712146221,66.90116160000001
351,5.899999856948838,297.3055885152098,49.37760000000001
272,5.899999856948838,570.3639577767493,66.001392
272,6.0,572.1739238026304,65.13454080000001
351,6.0,298.67702604271267,49.37760000000001
351,6.099999904632554,300.04816017799754,49.37760000000001
272,6.099999904632554,573.9556177515584,64.794384
351,6.200000047683716,301.4196004164463,49.37760000000001
272,6.200000047683716,575.7399432573774,65.1894048
351,6.299999952316284,302.7910368643026,49.37760000000001
272,6.299999952316284,577.559623596519,66.19890240000001
272,6.399999856948838,579.4124075027312,67.34007360000001
351,6.399999856948838,304.16278962581055,49.37760000000001
272,6.5,581.2987752070547,68.58
351,6.5,305.53423380725314,49.37760000000001
272,6.599999904632554,583.2215347915804,69.80895360000001
351,6.599999904632554,306.90567927086295,49.37760000000001
351,6.700000047683716,308.2771260010456,49.37760000000001
272,6.700000047683716,585.185184437074,70.71969600000001
272,6.799999952316284,587.1673127058631,71.2024992
351,6.799999952316284,309.64856895516954,49.37760000000001
272,6.899999856948838,589.1531011827911,71.34514560000001
351,6.899999856948838,311.02002320000514,49.37760000000001
351,7.0,312.3914686480186,49.37760000000001
272,7.0,591.1358445087383,71.3122272
272,7.099999904632554,593.1185905355309,71.1695808
351,7.099999904632554,313.76292031152826,49.37760000000001
351,7.200000047683716,315.1343731671733,49.37760000000001
272,7.200000047683716,595.0906716401531,71.0269344
272,7.299999952316284,597.050566464672,71.3122272
351,7.299999952316284,316.5058272007985,49.37760000000001
272,7.399999856948838,599.0272402837547,72.2229696
351,7.399999856948838,317.8772823984719,49.37760000000001
351,7.5,319.24873874648017,49.37760000000001
272,7.5,601.0534194288123,73.56165120000001
272,7.599999904632554,603.1187887156013,74.7576864
351,7.599999904632554,320.61928194875435,49.4105184
351,7.700000047683716,321.9916499723535,49.487328000000005
272,7.700000047683716,605.2237028080825,75.29535360000001
272,7.799999952316284,607.3203491158175,75.4050816
351,7.799999952316284,323.3679858907974,49.5312192
272,7.899999856948838,609.4087614479025,75.55870080000001
351,7.899999856948838,324.7458273933637,49.5312192
272,8.0,611.505972150223,75.9427488
351,8.0,326.1221078160792,49.47635520000001
272,8.099999904632554,613.628250447764,75.9427488
351,8.099999904632554,327.4944182630932,49.4105184
351,8.200000047683716,328.86491125074105,49.37760000000001
272,8.200000047683716,615.7617629465857,75.9427488
272,8.299999952316284,617.895276025285,75.9427488
351,8.299999952316284,330.2363104943639,49.37760000000001
351,8.399999856948838,331.6077160059596,49.37760000000001
351,8.5,332.9791229965033,49.37760000000001
351,8.599999904632554,334.3505314492949,49.37760000000001
351,8.700000047683716,335.72194134788475,49.37760000000001
351,8.799999952316284,337.09334802033,49.37760000000001
351,8.899999856948838,338.464760780987,49.37760000000001
351,9.0,339.8364797044235,49.3666272
351,9.099999904632554,341.2069809495187,49.3556544
351,9.200000047683716,342.57443590424475,49.4653824
351,9.299999952316284,343.9446579138328,49.816512
351,9.399999856948838,345.3290415566564,50.4858528
351,9.5,346.7395792020876,51.3856224
351,9.599999904632554,348.1827527858936,52.296364800000006
351,9.700000047683716,349.6536100291739,52.96570560000001
351,9.799999952316284,351.1407521948248,53.20710720000001
351,9.899999856948838,352.6276008049446,52.96570560000001
351,10.0,354.09909051063823,52.2744192
351,10.099999904632554,355.5407768417504,51.352704
351,10.200000047683716,356.9470912473629,50.57363520000001
351,10.299999952316284,358.3309109887415,50.255424
351,10.399999856948838,359.71756495821694,50.4090432
351,10.5,361.1250630995576,50.69433600000001
351,10.599999904632554,362.5471148534968,50.705308800000005
351,10.700000047683716,363.9591900701449,50.29931520000001
351,10.799999952316284,365.3467374481539,49.739702400000006
351,10.899999856948838,366.71241785911474,49.4214912
351,11.0,368.0729180331279,49.57511040000001
351,11.099999904632554,369.4486162421039,50.189587200000005
351,11.200000047683716,370.8533721613809,50.968656
351,11.299999952316284,372.28593704524087,51.6379968
351,11.399999856948838,373.7312326430702,52.12080000000001
351,11.5,375.18231534562574,52.5706848
351,11.599999904632554,376.6446097861129,53.1522432
351,11.700000047683716,378.129836468348,53.8545024
351,11.799999952316284,379.6407296465815,54.447033600000005
351,11.899999856948838,381.16557770851625,54.7871904
351,12.0,382.6934740573751,54.8969184
351,12.099999904632554,384.2189247052225,54.88594560000001
351,12.200000047683716,385.7422505711564,54.864
351,12.299999952316284,387.2661825087524,54.864
351,12.399999856948838,388.79011899854265,54.864
351,12.5,390.3140560127599,54.864
351,12.599999904632554,391.838599115151,54.8420544
351,12.700000047683716,393.3610133012641,54.831081600000005
351,12.799999952316284,394.880985841735,54.9408096
351,12.899999856948838,396.4040145399374,55.28096640000001
351,13.0,397.9403829680872,55.8954432
351,13.099999904632554,399.5030256728487,56.6635392
351,13.200000047683716,401.0980454899018,57.1353696
351,13.299999952316284,402.70496349151847,56.89396800000001
351,13.399999856948838,404.2857374057385,55.9722528
351,13.5,405.8238010783561,54.80913600000001
351,13.599999904632554,407.3142716639613,54.08493120000001
351,13.700000047683716,408.7987337807671,54.062985600000005
351,13.799999952316284,410.30221992520967,54.414115200000005
351,13.899999856948838,411.8245379327062,54.7652448
351,14.0,413.3532535486932,54.8969184
351,14.099999904632554,414.8786215408905,54.88594560000001
351,14.200000047683716,416.401860953213,54.864
351,14.299999952316284,417.9257072078192,54.864
351,14.399999856948838,419.44955452568746,54.864
351,14.5,420.9734028960393,54.864
351,14.599999904632554,422.4972523082417,54.864
351,14.700000047683716,424.02110644841616,54.864
351,14.799999952316284,425.5449542163766,54.864
351,14.899999856948838,427.06881035964506,54.864
351,15.0,428.5926638215233,54.864
351,15.099999904632554,430.1171278308112,54.8420544
351,15.200000047683716,431.6394593727799,54.831081600000005
351,15.299999952316284,433.1584393198623,54.973728
351,15.399999856948838,434.6804716091964,55.434585600000005
351,15.5,436.2230758425685,56.235600000000005
351,15.599999904632554,437.8045496229654,56.9817504
351,15.700000047683716,439.41083576776873,57.20120640000001
351,15.799999952316284,441.0073266195344,56.8720224
351,15.899999856948838,442.5751084791336,56.4111648
351,16.0,444.12500073057066,56.268518400000005
351,16.099999904632554,445.6848295389333,56.54283840000001
351,16.200000047683716,447.2642775155007,56.904940800000006
351,16.299999952316284,448.8547228699966,57.069532800000005
351,16.39999985694884,450.44638080745216,56.948832
351,16.5,452.0294519079437,56.54283840000001
351,16.599999904632554,453.5953412968848,55.9832256
351,16.700000047683716,455.1394628992605,55.4236128
351,16.799999952316284,456.66672218682,55.028592
351,16.89999985694884,458.1881699899647,54.8420544
351,17.0,459.7084241100426,54.80913600000001
351,17.099999904632554,461.2280656975779,54.92983680000001
351,17.200000047683716,462.7513652065787,55.2699936
351,17.299999952316284,464.2874100254065,55.884470400000005
351,17.39999985694884,465.8478904969268,56.6964576
351,17.5,467.4376269865453,57.5084448
351,17.599999904632554,469.045422456742,58.265568
351,17.700000047683716,470.6753979153966,59.01171840000001
351,17.799999952316284,472.32884208935394,59.5054944
351,17.89999985694884,473.9913547201071,59.82370560000001
351,18.0,475.6590782503336,60.021216
351,18.099999904632558,477.32508932968426,60.10899840000001
351,18.20000004768372,478.9956113554029,60.262617600000006
396,18.299999952316284,298.7364171922416,41.69664
351,18.299999952316284,480.67558885323047,60.37234560000001
396,18.39999985694884,299.8965644206106,41.685667200000005
351,18.39999985694884,482.3525223643355,60.3613728
396,18.5,301.0539719168095,41.652748800000005
351,18.5,484.02793247966736,60.33942720000001
351,18.599999904632558,485.70365443014975,60.33942720000001
396,18.599999904632558,302.20742815120235,41.7844224
351,18.70000004768372,487.3796848790231,60.33942720000001
396,18.70000004768372,303.3633020768361,42.2562528
396,18.799999952316284,304.53738553618933,43.1669952
351,18.799999952316284,489.0554142246572,60.33942720000001
396,18.89999985694884,305.7552843166381,44.43984
351,18.89999985694884,490.7378524510691,60.13094400000001
396,19.0,307.008107179543,45.701712
351,19.0,492.4074933801388,59.6481408
351,19.099999904632558,494.050923326159,59.28603840000001
396,19.099999904632558,308.3044655219711,46.6234272
396,19.20000004768372,309.6190300590046,47.0952576
351,19.20000004768372,495.6828152794615,59.27506560000001
351,19.299999952316284,497.3211112413197,59.7578688
396,19.299999952316284,310.936333517934,47.215958400000005
396,19.39999985694884,312.2490819695146,47.183040000000005
351,19.39999985694884,498.989276212954,60.7234752
351,19.5,500.6887078528572,61.8536736
396,19.5,313.5594042246036,47.17206720000001
351,19.599999904632558,502.4232488533276,63.0936
396,19.599999904632558,314.86913749135147,47.2598496
396,19.70000004768372,316.1819981458532,47.468332800000006
351,19.70000004768372,504.19389577073264,64.33352640000001
396,19.799999952316284,317.50321143274414,47.83043520000001
351,19.799999952316284,506.00574686605296,65.2442688
396,19.89999985694884,318.83753902584544,48.28032
351,19.89999985694884,507.8366767957152,65.727072
396,20.0,320.1868250238133,48.7302048
351,20.0,509.6706516855987,65.86971840000001
351,20.099999904632558,511.5006645539042,65.85874560000002
396,20.099999904632558,321.54799895044806,49.1142528
351,20.20000004768372,513.3270232266893,65.90263680000001
396,20.20000004768372,322.9196340395056,49.39954560000001
351,20.299999952316284,515.1576460102069,66.06722880000001
396,20.299999952316284,324.2980440823774,49.5312192
351,20.39999985694884,516.9974125140076,66.1879296
396,20.39999985694884,325.6770077690012,49.520246400000005
351,20.5,518.8404985190346,66.1879296
396,20.5,327.0526145462165,49.432464
396,20.599999904632558,328.42059772404576,49.44343680000001
351,20.599999904632558,520.6798399129999,66.0891744
351,20.70000004768372,522.5121751174007,65.9245824
396,20.70000004768372,329.78702477823265,49.76164800000001
351,20.799999952316284,524.3420698774164,65.7380448
396,20.799999952316284,331.1683809491894,50.507798400000006
396,20.89999985694884,332.58106400460093,51.561187200000006
351,20.89999985694884,526.1646714895071,65.59539840000001
396,21.0,334.03365915458875,52.6255488
351,21.0,527.9759403095724,65.77096320000001
351,21.099999904632558,529.7934750706985,66.50614080000001
396,21.099999904632558,335.51606123647537,53.4594816
351,21.20000004768372,531.66051668956,67.8887136
396,21.20000004768372,337.01497656676213,54.062985600000005
351,21.299999952316284,533.569760194959,69.5785248
396,21.299999952316284,338.5240306640832,54.57870720000001
351,21.39999985694884,535.5206302593134,70.9720704
396,21.39999985694884,340.0456536104066,55.1273472
351,21.5,537.520020017526,71.8060032
396,21.5,341.5865867485622,55.68696
351,21.599999904632558,539.5314721978804,72.13518719999999
396,21.599999904632558,343.14435418302946,56.125872
351,21.70000004768372,541.5430447799956,72.0035136
396,21.70000004768372,344.7119907550449,56.37824640000001
351,21.799999952316284,543.5417864213704,71.64141120000002
396,21.799999952316284,346.2824239887838,56.4660288
351,21.89999985694884,545.522643880413,71.38903680000001
396,21.89999985694884,347.85133507617775,56.4660288
396,22.0,349.4193381743873,56.455056000000006
351,22.0,547.4965436516776,71.38903680000001
396,22.099999904632558,350.9873196940957,56.455056000000006
351,22.099999904632558,549.4769895679777,71.6304384
396,22.20000004768372,352.5553075963099,56.455056000000006
351,22.20000004768372,551.4765172533916,71.9705952
396,22.299999952316284,354.1232972062504,56.455056000000006
351,22.299999952316284,553.4843363936122,72.11324160000001
351,22.39999985694884,555.4878932167699,72.11324160000001
396,22.39999985694884,355.6913022202667,56.455056000000006
396,22.5,357.2593133367717,56.455056000000006
351,22.5,557.4908389817825,72.13518719999999
396,22.599999904632558,358.82731687611107,56.455056000000006
351,22.599999904632558,559.4959229050702,72.1571328
396,22.70000004768372,360.3956357629432,56.455056000000006
351,22.70000004768372,561.5058818168734,71.99254080000001
396,22.799999952316284,361.963646842632,56.455056000000006
351,22.799999952316284,563.5119114855943,71.44390080000001
351,22.89999985694884,565.4926965317741,70.4014848
396,22.89999985694884,363.5316593981474,56.455056000000006
396,23.0,365.1005921740016,56.4111648
351,23.0,567.422613659814,68.7555648
396,23.099999904632558,366.66769330830334,56.3124096
351,23.099999904632558,569.3033625265319,66.80240640000001
396,23.20000004768372,368.2293100429322,56.235600000000005
351,23.20000004768372,571.1417758784157,65.3869152
351,23.299999952316284,572.9211565603471,64.83827520000001
396,23.299999952316284,369.7867143051159,56.2794912
396,23.39999985694884,371.3459745213738,56.57575680000001
351,23.39999985694884,574.7101102499839,65.0248128
351,23.5,576.5333596351127,65.43080640000001
396,23.5,372.91892383727736,57.1463424
351,23.599999904632558,578.3651308072571,65.3869152
396,23.599999904632558,374.5144095631094,57.8595744
396,23.70000004768372,376.1343779824168,58.528915200000014
351,23.70000004768372,580.1767141694535,64.9918944
351,23.799999952316284,581.9743821334968,64.629792
396,23.799999952316284,377.774139552378,58.9897728
351,23.89999985694884,583.7625143030161,64.37741760000002
396,23.89999985694884,379.42119024793584,59.2311744
396,24.0,381.0682158462583,59.395766400000014
351,24.0,585.5472039822306,64.2567168
351,24.099999904632558,587.3303011711706,64.21282560000002
396,24.099999904632558,382.71711829438,59.6042496
351,24.20000004768372,589.1136975326684,64.2018528
396,24.20000004768372,384.3755894133845,59.9005152
396,24.299999952316284,386.0462986646548,60.1748352
351,24.299999952316284,590.8970978013226,64.2018528
396,24.39999985694884,387.7242838611075,60.33942720000001
351,24.39999985694884,592.6826290719135,64.15796160000001
351,24.5,594.4630215515014,64.1140704
396,24.5,389.403059458361,60.38331840000001
396,24.599999904632558,391.0802607001129,60.3613728
351,24.599999904632558,596.2359453470929,64.39936320000001
351,24.70000004768372,598.0218556403726,65.0906496
396,24.70000004768372,392.7562692663775,60.3504
396,24.799999952316284,394.4325875924269,60.3504
351,24.799999952316284,599.8392327214331,66.03431040000001
351,24.89999985694884,601.6960833149797,66.9231072
396,24.89999985694884,396.10890241827394,60.3504
351,25.0,603.57472740478,67.3839648
396,25.0,397.78521798202695,60.3504
351,25.099999904632558,605.4518868355149,67.4936928
396,25.099999904632558,399.4597056483671,60.41623680000001
351,25.20000004768372,607.3275229610404,67.4936928
396,25.20000004768372,401.13785128882176,60.547910400000006
396,25.299999952316284,402.8230073871437,60.66861120000001
351,25.299999952316284,609.2013278099237,67.4936928
396,25.39999985694884,404.5129989657698,60.679584000000006
351,25.39999985694884,611.0760507982291,67.5156384
351,25.5,612.9464789526296,67.70217600000001
396,25.5,406.203217625294,60.4711008
351,25.599999904632558,614.829743452656,67.70217600000001
396,25.599999904632558,407.88185652931867,59.99927040000001
351,25.70000004768372,616.7038429902344,67.70217600000001
396,25.70000004768372,409.5441049378436,59.32992960000001
396,25.799999952316284,411.1843493655713,58.49599680000001
351,25.799999952316284,618.6663711626553,67.70217600000001
396,25.89999985694884,412.7932076879576,57.673036800000006
396,26.0,414.3754710213352,57.2121792
396,26.099999904632558,415.9477554634233,57.321907200000005
396,26.20000004768372,417.53573686021576,58.02416640000001
396,26.299999952316284,419.1601248177201,58.9897728
396,26.39999985694884,420.8194375749432,59.79078720000001
396,26.5,422.49687028589375,60.24067200000001
396,26.599999904632558,424.17826646634927,60.38331840000001
396,26.70000004768372,425.8557019693859,60.3613728
396,26.799999952316284,427.5313101950685,60.3504
396,26.89999985694884,429.2075293248578,60.3504
396,27.0,430.8837497947468,60.3504
396,27.099999904632558,432.5602802338012,60.3504
396,27.20000004768372,434.2368081000877,60.3504
396,27.299999952316284,435.9127277121949,60.3284544
396,27.39999985694884,437.58925815920406,60.262617600000006
396,27.5,439.2599839113715,60.24067200000001
396,27.599999904632558,440.9264593203526,60.50401920000001
396,27.70000004768372,442.606199964992,61.063632
396,27.799999952316284,444.3120168833062,61.77686400000001
396,27.89999985694884,446.0450649183874,62.380368
396,28.0,447.7933937428918,62.58885120000001
396,28.09999990463257,449.5402180839624,62.30355840000001
396,28.20000004768372,451.2733317701809,61.5683808
396,28.299999952316284,452.97402499388096,60.53693760000001
396,28.399999856948853,454.6320567196344,59.6152224
396,28.5,456.2635013360054,59.24214720000001
396,28.59999990463257,457.89855513429376,59.4396576
396,28.70000004768372,459.5560059215137,59.9005152
396,28.799999952316284,461.2325979176828,60.262617600000006
396,28.899999856948853,462.9131490391221,60.38331840000001
396,29.0,464.59096169068135,60.37234560000001
396,29.09999990463257,466.2666379353534,60.3504
396,29.20000004768372,467.9429245048868,60.3504
396,29.299999952316284,469.6134210635025,60.53693760000001
396,29.399999856948853,471.2951988333583,60.9758496
396,29.5,473.00135588606,61.2940608
396,29.59999990463257,474.7161365051917,61.283088
396,29.70000004768372,476.4216677881621,60.9758496
396,29.799999952316284,478.1025234492707,60.547910400000006
396,29.899999856948853,479.7736231046937,60.37234560000001
396,30.0,481.4547881342253,60.24067200000001
396,30.09999990463257,483.1326011101903,59.7578688
396,30.20000004768372,484.7919766792253,58.84712640000001
396,30.299999952316284,486.4092355143015,57.5962272
396,30.399999856948853,487.9909941503812,56.35630080000001
396,30.5,489.5306430841234,55.4455584
396,30.59999990463257,491.0567245659196,54.82010880000001
396,30.70000004768372,492.573056181251,54.260496
396,30.799999952316284,494.0698815220801,53.8545024
396,30.899999856948853,495.55178226908754,53.7447744
396,31.0,497.0367562307906,53.98617600000001
396,31.09999990463257,498.5442875306488,54.45800640000001
396,31.20000004768372,500.0707154754497,54.7871904
396,31.299999952316284,501.596835500602,54.864
396,31.399999856948853,503.1208288058907,54.864
396,31.5,504.6448156823001,54.864
396,31.59999990463257,506.16880600735294,54.864
396,31.70000004768372,507.6927932095498,54.864
396,31.799999952316284,509.2167838471525,54.864
396,31.899999856948853,510.74016180467777,54.88594560000001
396,32.0,512.2656766621692,54.8969184
396,32.09999990463257,513.7924107997699,54.831081600000005
396,32.20000004768372,515.3194498689007,54.5567616
396,32.299999952316284,516.8380884242697,53.876448
396,32.39999985694885,518.325794373231,52.910841600000005
396,32.5,519.7739666545793,52.0878816
396,32.59999990463257,521.199407350867,51.6928608
396,32.70000004768372,522.6257629718439,51.7477248
396,32.799999952316284,524.066443974039,52.0988544
396,32.89999985694885,525.5202312344081,52.460956800000005
396,33.0,526.9825498289789,52.713331200000006
396,33.09999990463257,528.45188221803,52.93278720000001
396,33.20000004768372,529.9245646470546,53.1412704
396,33.299999952316284,531.399079530191,53.43753600000001
396,33.39999985694885,532.8860377298938,53.90936640000001
396,33.5,534.3892537163616,54.5128704
396,33.59999990463257,535.9088221944785,55.29193920000001
396,33.70000004768372,537.451051419043,56.29046400000001
396,33.799999952316284,539.0301569926545,57.497472
396,33.89999985694885,540.646037626579,58.70448
396,34.0,542.3073353433747,59.41771200000001
396,34.09999990463257,543.9797386441229,59.362848
396,34.20000004768372,545.6320812496712,58.7703168
396,34.299999952316284,547.2555062581893,57.8924928
396,34.39999985694885,548.8475180906648,57.0256416
396,34.5,550.415815840768,56.50992
396,34.59999990463257,551.9706938594105,56.4440832
396,34.70000004768372,553.5324332675422,56.7952128
396,34.799999952316284,555.124139075923,57.223152
396,34.89999985694885,556.7328291351903,57.24509760000001
396,35.0,558.3283889097888,56.7513216
396,35.09999990463257,559.8916012867539,56.1478176
396,35.20000004768372,561.4316150302537,56.02711680000001
396,35.299999952316284,562.977337929777,56.5977024
396,35.39999985694885,564.56091830383,57.716928
396,35.5,566.1824523587948,58.96782720000001
589,43.39999985694885,0.4178049806083379,32.797699200000004
589,43.5,1.3290058024502542,32.951318400000005
589,43.59999990463257,2.24064330109821,32.830617600000004
589,43.70000004768372,3.150048399356379,32.380732800000004
589,43.79999995231629,4.042048762456339,31.601664000000003
589,43.89999985694885,4.900578774942154,30.6360576
589,44.0,5.727940111964614,29.6923968
589,44.09999990463257,6.535089384176864,28.7926272
589,44.20000004768372,7.316657507159448,28.013558400000004
589,44.29999995231629,8.066997969779706,27.6734016
589,44.39999985694885,8.809829132470128,28.1123136
589,44.5,9.5984220924609,29.3302944
589,44.59999990463257,10.429129386993509,30.877459200000004
589,44.70000004768372,11.303101697073808,32.1941952
589,44.79999995231629,12.214511286290694,33.19272
589,44.89999985694885,13.146859424011431,33.8949792
589,45.0,14.099723904866345,34.2790272
589,45.09999990463257,15.06419724966996,34.1144352
589,45.20000004768372,16.015761645169846,33.2805024
589,45.29999995231629,16.917918652293253,31.996684800000004
589,45.39999985694885,17.778736286736617,30.954268800000005
589,45.5,18.60190920135561,30.767731200000004
589,45.59999990463257,19.446817041518152,31.7443104
589,45.70000004768372,20.36223883365114,33.938870400000006
589,45.79999995231629,21.345795491508035,36.8905536
589,45.89999985694885,22.406576071417724,39.85320960000001
589,46.0,23.5344478418318,42.1794432
589,46.09999990463257,24.729993950828607,43.4632608
589,46.20000004768372,25.95256566888464,43.891200000000005
589,46.29999995231629,27.170564676272583,43.9350912
589,46.39999985694885,28.38417445900459,43.946064
589,46.5,29.604393783324632,43.8692544
589,46.59999990463257,30.82875668899764,43.3206144
589,46.70000004768372,32.01652859826298,42.0148512
589,46.79999995231629,33.146244429843065,39.9300192
589,46.89999985694885,34.2161583686664,37.3733568
589,47.0,35.2234602830782,35.091014400000006
589,47.09999990463257,36.17556396532916,33.5548224
589,47.20000004768372,37.07443688173972,32.863536
589,47.29999995231629,37.96970668307566,33.050073600000005
589,47.39999985694885,38.8948328248058,33.6096864
589,47.5,39.82942587935604,34.2790272
589,47.59999990463257,40.78984677316862,35.68354560000001
589,47.70000004768372,41.81486711641122,37.7244864
589,47.79999995231629,42.890433007515725,39.886128
589,47.89999985694885,44.01319612902133,41.6308032
589,48.0,45.2039772926874,42.34403520000001
589,48.09999990463257,46.37933483405297,42.40987200000001
589,48.20000004768372,47.55663962609447,42.3330624
589,48.29999995231629,48.7383019408248,41.8502592
589,48.39999985694885,49.89357680272177,40.7310336
589,48.5,50.99398783533268,38.9205216
589,48.59999990463257,52.04302125929173,36.74790720000001
589,48.70000004768372,53.04195611449701,34.95934080000001
589,48.79999995231629,53.9813322703185,33.9827616
589,48.89999985694885,54.90340711738946,33.785251200000005
589,49.0,55.84366521214975,33.9278976
589,49.09999990463257,56.79543432860113,33.8730336
589,49.20000004768372,57.73427114264412,33.521904000000006
589,49.29999995231629,58.65000406309433,33.19272
589,49.39999985694885,59.55440918931926,33.203692800000006
589,49.5,60.472530480650846,33.5109312
589,49.59999990463257,61.41409112599237,33.6755232
589,49.70000004768372,62.36048983650564,33.401203200000005
589,49.79999995231629,63.28575256390542,32.7099168
589,49.89999985694885,64.17801405315495,31.9089024
589,50.0,65.04910016820173,31.217616
589,50.09999990463257,65.90911703876446,30.548275200000003
589,50.20000004768372,66.75261680606353,29.7143424
589,50.29999995231629,67.56426874235333,28.770681600000003
